Item,Vendor,Vendor Name,Description,Facility,Daily Movement,Days Supply,Cases In House,Pallets In House
3510002,3108,(AIP) GILSTER-MARY LEE,ST CORNBREAD MIX,0-Grocery,1,88.0,88,2
3512681,3108,(AIP) GILSTER-MARY LEE,KRO BAKING SODA,0-Grocery,16,6.8,109,3
3513890,1180,EAGLE FAMILY FOODS GROUP LLC,EAGLE CONDENSED MILK,0-Grocery,12,30.3,364,7
3520811,1180,EAGLE FAMILY FOODS GROUP LLC,SUDDENLY CLASSIC SHPR,0-Grocery,2,42.5,85,8
3555504,7914,FLOWERS FOODS  INC.,WNDR GLZD HNY BUNS 6CT,0-Grocery,6,17.7,106,5
3591022,3057,(AIP) TRINIDAD/BENHAM,STO DRY GREEN LENTILS,0-Grocery,4,31.0,124,2
3591257,3057,(AIP) TRINIDAD/BENHAM,STO DRY RED LENTILS,0-Grocery,4,12.3,49,1
3500190,3051,QUAKER FOODS,QKER KDS INST OTML SB,0-Grocery,1,52.0,52,1
3500258,3051,QUAKER FOODS,QKER HGH PRTN INS OTML BC,0-Grocery,1,99.0,99,2
3501110,3051,QUAKER FOODS,QUAKER PROTEIN RICE,0-Grocery,4,5.3,21,1
3501120,3051,QUAKER FOODS,QKER INS OTML CNMN VNLA,0-Grocery,1,59.0,59,1
3501529,3051,QUAKER FOODS,QKER CAPN CRUNCH BRY CUP,0-Grocery,3,15.0,45,2
3501638,3051,QUAKER FOODS,QKER INS HGH PRTN OTM BC,0-Grocery,1,99.0,99,1
3501914,206,(AIP)NORTH DALLAS HONEY,NTR NTE NAT CRM PNTBTR,0-Grocery,2,77.0,154,2
3501927,206,(AIP)NORTH DALLAS HONEY,NTR NTE FRT SPRD MXD BRRY,0-Grocery,1,108.0,108,1
3501980,206,(AIP)NORTH DALLAS HONEY,NTR NTE FRT SPRD STRWBRY,0-Grocery,1,123.0,123,1
3502167,3051,QUAKER FOODS,QKER INST MPLBS OAT CUP,0-Grocery,1,60.0,60,1
3502466,3051,QUAKER FOODS,LAYS STAX MESQUITE BBQ,0-Grocery,4,52.3,209,3
3502481,3051,QUAKER FOODS,LAYS STAX CHEDDAR,0-Grocery,3,52.0,156,3
3502509,3051,QUAKER FOODS,MAR CRMY WHTE 8.25 OZ 4CT,0-Grocery,1,20.0,20,1
3502658,3051,QUAKER FOODS,CHEETOS MINIS CHDR JALP,0-Grocery,3,16.7,50,1
3502912,3051,QUAKER FOODS,PRL MLG BTRMLK MIX,0-Grocery,2,17.5,35,1
3503992,206,(AIP)NORTH DALLAS HONEY,NATE ORG RAW UNFLTR HNY,0-Grocery,1,249.0,249,2
3503993,3051,QUAKER FOODS,QKER OTML SQ HNY NUT,0-Grocery,2,14.0,28,1
3504012,206,(AIP)NORTH DALLAS HONEY,NATES HOT HON CHL PPR SS,0-Grocery,1,141.0,141,2
3504045,206,(AIP)NORTH DALLAS HONEY,NATES NTRL SR CHR FR SPRD,0-Grocery,1,117.0,117,1
3504053,3051,QUAKER FOODS,QKER CHW SMORES GRNL 8CT,0-Grocery,4,15.0,60,1
3504084,206,(AIP)NORTH DALLAS HONEY,NATES NTRL CRMY ALM BTR,0-Grocery,1,141.0,141,3
3505840,3051,QUAKER FOODS,CHEETOS SMPL MNIS WHT CHD,0-Grocery,3,25.0,75,2
3506389,3051,QUAKER FOODS,QKER INS APL CINN OAT CUP,0-Grocery,1,63.0,63,1
3520415,3079,QUAKER (BEVERAGES),GATORADE THIRST QUE PLLT,0-Grocery,2,1.0,2,2
3583743,3145,(AIP) MORRISON MILLING CO,KRO MRCDO GUAC MIX,0-Grocery,1,70.0,70,1
3583825,3145,(AIP) MORRISON MILLING CO,KRO MRCDO GUAC MIX MED,0-Grocery,1,55.0,55,1
3500083,3051,QUAKER FOODS,RRNI RICE MIX CKN FLV 3PK,0-Grocery,6,7.0,42,1
3500135,3385,C H GUENTHER & SONS INC,PONR FLOUR,0-Grocery,3,16.7,50,1
3500140,3051,QUAKER FOODS,FUNYUNS MINIS FLMN HOT,0-Grocery,4,8.5,34,1
3500211,3145,(AIP) MORRISON MILLING CO,HORMEL ORIGINAL CHILI SEA,0-Grocery,2,1.5,3,1
3500239,3051,QUAKER FOODS,FUNYUNS MINIS ORGNL,0-Grocery,6,18.2,109,2
3500240,3385,C H GUENTHER & SONS INC,PONR SAUSAGE GRAVY MIX,0-Grocery,3,14.0,42,2
3500428,3051,QUAKER FOODS,QKR CHWY CHC CHP BR 18CT,0-Grocery,5,5.0,25,1
3500520,3051,QUAKER FOODS,QKER CHOC CRUNCH RICE CK,0-Grocery,16,2.6,42,2
3500571,3051,QUAKER FOODS,QUAKER INST OATM APL CINN,0-Grocery,3,14.7,44,3
3500659,3051,QUAKER FOODS,QKER RICE CRIPS APL CNMN,0-Grocery,5,11.0,55,1
3500679,3051,QUAKER FOODS,QKER QUICK 5 MINUTE GRITS,0-Grocery,9,13.8,124,3
3500971,3051,QUAKER FOODS,OKER INS CHS GRIT VP 12CT,0-Grocery,3,8.7,26,1
3500982,3051,QUAKER FOODS,QKER BG CHW CHO CHIP 5CT,0-Grocery,2,14.0,28,1
3500983,3051,QUAKER FOODS,OKER INS MPLBS OAT 8CT,0-Grocery,9,12.0,108,3
3501001,3051,QUAKER FOODS,OKER INS CHD CHS GRT 12CT,0-Grocery,1,12.0,12,1
3501004,3051,QUAKER FOODS,QKER INS BTR FLV GRT 12CT,0-Grocery,7,9.6,67,2
3501079,3051,QUAKER FOODS,QKER INS ORIG GRITS 12CT,0-Grocery,6,15.5,93,2
3501103,3051,QUAKER FOODS,QKER REGULAR OATMEAL,0-Grocery,5,9.2,46,1
3501129,3051,QUAKER FOODS,QKER VRTY PACK OATMEAL,0-Grocery,4,2.3,9,1
3501158,3051,QUAKER FOODS,QKER CHW CHOC CHIP 18CT,0-Grocery,8,9.0,72,3
3501223,3051,QUAKER FOODS,QKER CHW DPS CHO CHP 14CT,0-Grocery,2,6.5,13,1
3501268,3051,QUAKER FOODS,QKER APLE CINNMN OATMEAL,0-Grocery,3,25.7,77,3
3501376,3051,QUAKER FOODS,PEARL PANCAKEWAFFLE MIX,0-Grocery,3,5.3,16,1
3501408,3051,QUAKER FOODS,QKER RICE CRSPS JLPN CHD,0-Grocery,4,7.5,30,4
3501432,3051,QUAKER FOODS,QKER RICE CKS JLPN CHDR,0-Grocery,4,14.5,58,2
3501465,3051,QUAKER FOODS,QKER PRTN SGRNL MPL BS IO,0-Grocery,2,9.0,18,2
3501499,3051,QUAKER FOODS,QKER MBS INSTNT OTML 20PK,0-Grocery,7,12.6,88,5
3501527,3051,QUAKER FOODS,QKR RCE CRSPS KOREAN BBQ,0-Grocery,3,4.0,12,1
3501543,3051,QUAKER FOODS,QKER FNC INSTNT OTML 20PK,0-Grocery,4,5.5,22,1
3501606,3051,QUAKER FOODS,QKER RICE CRISPS CARAMEL,0-Grocery,7,13.4,94,3
3501693,3051,QUAKER FOODS,QKER CAPN CRUNCH PNT BTR,0-Grocery,6,8.2,49,3
3501730,3051,QUAKER FOODS,QKER CHEW GRNLA BAR 24CT,0-Grocery,3,6.0,18,1
3501758,3051,QUAKER FOODS,PEARL BUTTER RICH SYRUP,0-Grocery,3,20.0,60,3
3501762,3051,QUAKER FOODS,OKER INST GRITS VAR 12CT,0-Grocery,2,24.0,48,1
3501764,3051,QUAKER FOODS,QKER QUICK 1 MINUTE OATS,0-Grocery,9,2.9,26,1
3501769,206,(AIP)NORTH DALLAS HONEY,NTR NTE HOT HNY INFSD CP,0-Grocery,4,18.5,74,2
3501774,3051,QUAKER FOODS,QKER OLD FASHIONED OATS,0-Grocery,9,7.2,65,3
3501874,3051,QUAKER FOODS,QKER CHW GRNLA BAR 18CT,0-Grocery,3,16.3,49,2
3501896,3051,QUAKER FOODS,QKER CHW DPS PNT BTR 14CT,0-Grocery,2,6.5,13,1
3502002,3051,QUAKER FOODS,PRNI PARMESAN  ROMANO 4CT,0-Grocery,1,4.0,4,1
3502130,3385,C H GUENTHER & SONS INC,PTS GL CMP BM PNCK WFL MX,0-Grocery,1,59.0,59,2
3502144,3385,C H GUENTHER & SONS INC,PONR SWT CRM WFFL MX,0-Grocery,2,13.5,27,2
3502244,3051,QUAKER FOODS,QKER CHW YOG STRWBRY 5CT,0-Grocery,3,23.3,70,1
3502304,3051,QUAKER FOODS,QKER PC CHOCOLATE CARMEL,0-Grocery,5,12.8,64,2
3502318,3051,QUAKER FOODS,CHEETOS MAC N CHSE PASTA,0-Grocery,3,24.0,72,2
3502324,3051,QUAKER FOODS,CHEETOS FLAMMING HOT,0-Grocery,4,5.3,21,1
3502359,3051,QUAKER FOODS,QKER PRTN CHC PRTZ BARS,0-Grocery,1,170.0,170,4
3502398,3051,QUAKER FOODS,QKER LIFE CINNAMON,0-Grocery,7,20.3,142,4
3502402,3051,QUAKER FOODS,QKER CHW PRTN CHC CRML,0-Grocery,3,9.3,28,1
3502409,3051,QUAKER FOODS,QKER CHWY PRTN MPL BR SGR,0-Grocery,2,67.0,134,4
3502494,3051,QUAKER FOODS,LAYS STAX SR CRM ONION,0-Grocery,5,59.6,298,5
3502523,3051,QUAKER FOODS,LAYS STAX ORIGINAL,0-Grocery,5,60.6,303,5
3502570,3051,QUAKER FOODS,QKER LIFE ORIGINAL,0-Grocery,6,14.2,85,2
3502711,3051,QUAKER FOODS,QKER CHWY PB CHOC BAR 5CT,0-Grocery,1,16.0,16,1
3502720,3051,QUAKER FOODS,CNC REDBOX CEREAL 40 OZ,0-Grocery,4,13.0,52,3
3502778,3051,QUAKER FOODS,DORITOS MINIS NACHO CHSE,0-Grocery,3,19.3,58,1
3502839,3051,QUAKER FOODS,DORITOS MINIS COOL RANCH,0-Grocery,4,12.0,48,1
3502874,3051,QUAKER FOODS,CHEETOS MINIS CHEDDAR,0-Grocery,5,23.2,116,2
3502879,3385,C H GUENTHER & SONS INC,PONR TURKEY GRAVY MIX,0-Grocery,1,19.0,19,1
3502880,3051,QUAKER FOODS,CHEETOS MINIS FLMN HOT,0-Grocery,8,25.4,203,3
3502913,3051,QUAKER FOODS,CNC ALL BERRIES CEREAL 34,0-Grocery,5,9.6,48,2
3502916,3051,QUAKER FOODS,CHEETOS CHDDR MINI,0-Grocery,7,6.3,44,1
3502919,3051,QUAKER FOODS,SUNCHIPS MINIS GRDN SALSA,0-Grocery,3,30.3,91,2
3502972,3051,QUAKER FOODS,SUNCHIPS MINIS HRVST CHD,0-Grocery,2,35.5,71,2
3503066,3051,QUAKER FOODS,QKER SWT CHILLI RICE CRSP,0-Grocery,5,7.2,36,2
3503179,3385,C H GUENTHER & SONS INC,PONR CHICKEN GRAVY MIX,0-Grocery,2,31.0,62,2
3503201,3051,QUAKER FOODS,QKER RICE CRISPS CHEDDAR,0-Grocery,8,4.3,34,1
3503298,3051,QUAKER FOODS,RRNI SPANISH RICE,0-Grocery,8,30.9,247,3
3503309,3385,C H GUENTHER & SONS INC,PONR ROAST PORK GRAVY MIX,0-Grocery,1,30.0,30,1
3503316,3051,QUAKER FOODS,RRNI MEXICAN STYLE,0-Grocery,16,18.0,288,4
3503352,3051,QUAKER FOODS,CAPN CRNCH CRUNCHBERRIES,0-Grocery,12,10.4,125,5
3503448,3385,C H GUENTHER & SONS INC,PONR CMPLT BTRMLK PNCK MX,0-Grocery,1,14.0,14,1
3503449,3051,QUAKER FOODS,OKER GRANOLA OATS HNY ALM,0-Grocery,4,10.5,42,2
3503466,3051,QUAKER FOODS,CAPN CRNCH CRUNCHBERRIES,0-Grocery,10,10.2,102,5
3503473,206,(AIP)NORTH DALLAS HONEY,NTR NTE RAW HONEY BEAR,0-Grocery,9,13.4,121,1
3503505,3051,QUAKER FOODS,PRNI WHITE CHEDDAR SHELLS,0-Grocery,4,25.8,103,2
3503528,3051,QUAKER FOODS,QKER CAPTAIN CRUNCH,0-Grocery,6,11.5,69,4
3503536,3051,QUAKER FOODS,QKER INS PRTN BAN NUT 6CT,0-Grocery,4,8.5,34,1
3503546,3051,QUAKER FOODS,QKER LW SGR OATML VP 20CT,0-Grocery,3,9.0,27,1
3503558,3051,QUAKER FOODS,QKER CPT CR OOPS BRY,0-Grocery,5,21.8,109,4
3503568,3385,C H GUENTHER & SONS INC,PONR COUNTRY FF GRAVY MIX,0-Grocery,1,35.0,35,1
3503620,3051,QUAKER FOODS,QKER CAPN CRUNCH BERRIES,0-Grocery,17,9.4,160,6
3503708,3385,C H GUENTHER & SONS INC,PONR FF BROWN GRAVY MIX,0-Grocery,1,30.0,30,1
3503731,3051,QUAKER FOODS,CAPN CRUNCH,0-Grocery,8,8.5,68,3
3504014,3051,QUAKER FOODS,QKR INST OATS APL CIN 8CT,0-Grocery,1,9.0,9,1
3504047,3051,QUAKER FOODS,QKER RSG CHO CHP GRNL 8CT,0-Grocery,5,15.6,78,2
3504048,3051,QUAKER FOODS,QKER CHW DPS CHOC CHP 6CT,0-Grocery,3,19.0,57,1
3504049,3051,QUAKER FOODS,QKER CHW DPS PNT BTR 6CT,0-Grocery,2,26.5,53,2
3504055,3051,QUAKER FOODS,QKER CHW CHO CHP GRNL 8CT,0-Grocery,7,21.0,147,3
3504057,3051,QUAKER FOODS,QKER CHW PB CCHP GRNL 8CT,0-Grocery,4,15.3,61,2
3504102,3051,QUAKER FOODS,QKER INST OATMEAL MBS 8CT,0-Grocery,3,5.3,16,1
3504134,3051,QUAKER FOODS,QKER LIFE COLD CEREAL,0-Grocery,5,5.2,26,2
3504140,3051,QUAKER FOODS,QKER LIFE CINNAMON CEREAL,0-Grocery,5,10.6,53,3
3504144,3051,QUAKER FOODS,QKER INS PRTN CRN ALM 6CT,0-Grocery,3,21.0,63,1
3504175,3051,QUAKER FOODS,PRNI GRLC OLIV OIL VRMCLI,0-Grocery,6,11.0,66,2
3504201,3385,C H GUENTHER & SONS INC,PONR BUTTERMLK BAKING MIX,0-Grocery,1,8.0,8,1
3504267,3385,C H GUENTHER & SONS INC,PONR BAKING MIX,0-Grocery,1,7.0,7,1
3504277,3051,QUAKER FOODS,PRNI HERB ANGEL HAIR,0-Grocery,17,22.0,374,6
3504306,3051,QUAKER FOODS,QKR INS OTM RS DT WL 20CT,0-Grocery,2,9.0,18,1
3504336,3051,QUAKER FOODS,PRNI PARM CHS ANGEL HAIR,0-Grocery,9,33.8,304,5
3504342,3051,QUAKER FOODS,PRNI FETTUCCINE ALFREDO,0-Grocery,4,8.8,35,1
3504379,206,(AIP)NORTH DALLAS HONEY,NTR NTE RAW  UNFLTRD HNY,0-Grocery,7,18.7,131,2
3504418,3051,QUAKER FOODS,QKR INS OTM STRCRM 20CT,0-Grocery,3,11.0,33,1
3504580,3051,QUAKER FOODS,QKER BRN SGR OATMEAL SQRS,0-Grocery,5,13.6,68,2
3504623,3051,QUAKER FOODS,RRNI SAVORY PILAF,0-Grocery,9,18.9,170,2
3504706,3051,QUAKER FOODS,RRNI FOUR CHEESE,0-Grocery,7,31.0,217,3
3504772,3051,QUAKER FOODS,RRNI FRIED RICE,0-Grocery,3,26.0,78,2
3504864,3051,QUAKER FOODS,RRNI CRMY FOUR CHEESE CUP,0-Grocery,5,3.4,17,1
3504899,3051,QUAKER FOODS,RRNI BEEF,0-Grocery,5,12.4,62,2
3504902,3051,QUAKER FOODS,RAR CHEDDAR BROCCOLI,0-Grocery,11,12.7,140,2
3505006,3385,C H GUENTHER & SONS INC,PONR ROASTED BEEF GRVY MX,0-Grocery,1,32.0,32,1
3505247,3051,QUAKER FOODS,GMSA MARIA VAN COOKIES,0-Grocery,6,8.3,50,2
3505273,3145,(AIP) MORRISON MILLING CO,HORMEL MILD CHILI SEASONI,0-Grocery,2,1.5,3,1
3505564,3051,QUAKER FOODS,QKER CHW CHCLT CHPBR 30CT,0-Grocery,8,6.4,51,1
3505574,3051,QUAKER FOODS,QKER CHW VARIETY PCK 30CT,0-Grocery,6,8.2,49,2
3505668,3051,QUAKER FOODS,QKER OTML MPL  BRWN SGR,0-Grocery,7,12.9,90,1
3505795,3051,QUAKER FOODS,RRNI CHK BRTH RC  VRMCLI,0-Grocery,4,14.5,58,2
3505796,3051,QUAKER FOODS,RRNI CHDR BRCLI RICE PSTA,0-Grocery,4,17.0,68,2
3505798,3051,QUAKER FOODS,RAR CRMY FOUR CHEESE 4PK,0-Grocery,3,19.3,58,2
3505799,3051,QUAKER FOODS,QKER INS OATMEAL VAR 20CT,0-Grocery,3,7.3,22,1
3505909,3051,QUAKER FOODS,QKER GRANOLA OT HN RSN AL,0-Grocery,4,8.8,35,1
3505958,3051,QUAKER FOODS,PRNI BTTR  GRLC ANG HAIR,0-Grocery,3,29.7,89,2
3506006,3051,QUAKER FOODS,PRL MLG PANCAKE MIX,0-Grocery,9,15.1,136,5
3506016,3051,QUAKER FOODS,PRL MLG LITE SYRUP REGULR,0-Grocery,5,11.8,59,2
3506018,3051,QUAKER FOODS,PRL MLG LITE SYRUP BUTTER,0-Grocery,5,15.0,75,3
3506019,3051,QUAKER FOODS,PRL MLG BUTTER RICH SYRUP,0-Grocery,10,2.8,28,1
3506020,3051,QUAKER FOODS,PRL MLG SYRUP,0-Grocery,15,18.8,282,6
3506021,3051,QUAKER FOODS,PRL MLG COMP BTRMLK PANCK,0-Grocery,18,12.3,221,5
3506088,3051,QUAKER FOODS,QKER QUICK 1 MINUTE OATS,0-Grocery,2,5.0,10,1
3506107,3051,QUAKER FOODS,QKER INST MPLBS OAT 8CT,0-Grocery,2,1.5,3,1
3506241,3051,QUAKER FOODS,GMSA MARIA VAN COOKIES,0-Grocery,2,4.0,8,1
3506306,3051,QUAKER FOODS,RRNI CHICKEN RICE MIX,0-Grocery,15,20.3,305,4
3506313,3051,QUAKER FOODS,RRNI LG GRAIN  WILD RICE,0-Grocery,12,24.3,291,3
3506353,206,(AIP)NORTH DALLAS HONEY,NTR NTE HONEY,0-Grocery,12,10.4,125,2
3506361,206,(AIP)NORTH DALLAS HONEY,NTR NTE HONEY,0-Grocery,4,39.8,159,3
3506370,3051,QUAKER FOODS,PLMG SLF RISNG WHT CORNML,0-Grocery,3,14.0,42,1
3506373,3051,QUAKER FOODS,PLMG YELLOW CORN MEAL,0-Grocery,6,16.2,97,2
3506375,3051,QUAKER FOODS,QKER FRT/CRM BLUEBRRY 8CT,0-Grocery,3,10.0,30,2
3506387,3051,QUAKER FOODS,QKER L/S VAREITY 8CT,0-Grocery,3,6.7,20,1
3506392,3051,QUAKER FOODS,CAPN CRNCH PNT BTTR CREAL,0-Grocery,5,2.2,11,2
3506393,3051,QUAKER FOODS,IQO LS MAPL BRWN SGR 8CT,0-Grocery,4,20.5,82,3
3506627,3051,QUAKER FOODS,QKER INS FRTCRM VAR 8CT,0-Grocery,4,16.8,67,1
3506751,206,(AIP)NORTH DALLAS HONEY,NTR NTE RAW  UNFLTRD HNY,0-Grocery,4,27.8,111,3
3506752,206,(AIP)NORTH DALLAS HONEY,NTR NTE RAW  UNFLTRD HNY,0-Grocery,7,35.1,246,3
3506761,3051,QUAKER FOODS,QKER INS DINOEGG OTML 8CT,0-Grocery,2,15.5,31,1
3508297,3385,C H GUENTHER & SONS INC,WHT WNG FLOUR,0-Grocery,1,77.0,77,2
3508407,3385,C H GUENTHER & SONS INC,PONR CMPLT BTRMLK PNCK MX,0-Grocery,21,5.2,109,6
3514012,3051,QUAKER FOODS,QKER PLN SALTED RICE CKS,0-Grocery,23,2.1,49,3
3514022,3051,QUAKER FOODS,QKR MINI RCE CK APL CINN,0-Grocery,6,27.3,164,5
3514023,3051,QUAKER FOODS,QKR CRSPY MINI CRML RC SN,0-Grocery,8,23.0,184,6
3514187,3051,QUAKER FOODS,QKER POPD CHEDDAR,0-Grocery,7,16.6,116,2
3514246,3051,QUAKER FOODS,QKER POPD CAKES CHOCOLATE,0-Grocery,5,26.0,130,5
3514834,3051,QUAKER FOODS,QKER OLD FASHIONED OATS,0-Grocery,7,3.6,25,1
3514840,3051,QUAKER FOODS,QKER QUICK 1 MINUTE OATS,0-Grocery,11,8.7,96,4
3515422,3051,QUAKER FOODS,QKER MASA HRNA CRN TRT MX,0-Grocery,1,12.0,12,1
3520028,3051,QUAKER FOODS,STACYS PARM GRLC HRB,0-Grocery,3,1.3,4,1
3520065,3051,QUAKER FOODS,STCY SMP NKD PTA CHP/PAD,0-Grocery,7,14.7,103,4
3520124,3079,QUAKER (BEVERAGES),GATORADE THIRST PLLT,0-Grocery,3,30.0,90,90
3520643,3051,QUAKER FOODS,PASTA RONI VRTY SHPR,0-Grocery,2,0.5,1,1
3520764,3051,QUAKER FOODS,STCY SMPLY NKD PITA ORGNC,0-Grocery,1,18.0,18,2
3520793,3051,QUAKER FOODS,STCY CST LA CHS PITA CRSP,0-Grocery,3,9.0,27,1
3521326,3051,QUAKER FOODS,STCY PRMSN GRLC PITA CHIP,0-Grocery,4,16.5,66,2
3521439,3051,QUAKER FOODS,RICE A RONI VAR SHPR,0-Grocery,2,0.5,1,1
3524587,206,(AIP)NORTH DALLAS HONEY,NTR NATES HNY MINI RWUNF,0-Grocery,1,48.0,48,2
3525202,3385,C H GUENTHER & SONS INC,WHT WNG FLOUR TORTILLA,0-Grocery,6,9.7,58,1
3528470,3385,C H GUENTHER & SONS INC,PONR BROWN GRAVY MIX,0-Grocery,5,24.8,124,2
3528474,3385,C H GUENTHER & SONS INC,PONR COUNTRY GRAVY MIX,0-Grocery,9,13.0,117,2
3528476,3385,C H GUENTHER & SONS INC,PONR BISCUIT GRAVY MIX,0-Grocery,2,18.0,36,1
3580191,3051,QUAKER FOODS,STACYS PITA CHIPS SHPR,0-Grocery,4,0.3,1,1
3581505,3051,QUAKER FOODS,STCY SMPLY PITA THINS,0-Grocery,10,4.2,42,1
3581542,3051,QUAKER FOODS,STCY SIMPLY NKD PITA CHIP,0-Grocery,9,4.6,41,2
3581573,3051,QUAKER FOODS,STCY CINN SGR PITA CHIP,0-Grocery,4,22.8,91,3
3582678,3051,QUAKER FOODS,STCY PRFCT GRLC HRB PITA,0-Grocery,4,14.0,56,3
3583281,3051,QUAKER FOODS,STACYS PTA /THINS MX SHPR,0-Grocery,4,3.3,13,3
3590477,3051,QUAKER FOODS,GD WARR BEEF STKS JALPENO,0-Grocery,1,164.0,164,2
3590876,3051,QUAKER FOODS,GD WARR BEEF STKS ORIGNL,0-Grocery,1,170.0,170,2
3591506,3051,QUAKER FOODS,BARE APL BAN COCO CHIPS,0-Grocery,1,18.0,18,2
3598073,3051,QUAKER FOODS,BFRT CRUNCHY BANANA CHPS,0-Grocery,1,24.0,24,2
3598258,3051,QUAKER FOODS,BFRT TOASTD COCONUT CHIPS,0-Grocery,2,6.0,12,1
3598259,3051,QUAKER FOODS,BFRT FUJI  RED APL CHIPS,0-Grocery,2,8.0,16,1
3598260,3051,QUAKER FOODS,BFRT CINN APPLE CHIPS,0-Grocery,2,13.5,27,1
3598684,3051,QUAKER FOODS,BARESNK BKD APL CHPS 7CT,0-Grocery,2,16.5,33,1
3555251,8371,IMPOSSIBLE FOODS (T),IMPSBL PB ITLN SSG LNK,3-Frozen,2,26.5,53,1
3516187,5812,#MULTIVALUE,LING CHKN  VEG DMPLNGS,3-Frozen,4,7.8,31,2
3516188,5812,#MULTIVALUE,LING PORKVEG POTSTICKER,3-Frozen,4,5.3,21,1
3516295,5808,RUIZ FOODS (T),EL MNTY BF  BN CHIMI 8CT,3-Frozen,12,23.3,279,6
3516298,5808,RUIZ FOODS (T),EL MNTY BF  BN BUR 8CT,3-Frozen,22,19.3,425,10
3516299,5808,RUIZ FOODS (T),EL MNTY BN  CHS BUR 8CT,3-Frozen,10,15.7,157,4
3555029,8371,IMPOSSIBLE FOODS (T),IMPSBLFD SPCY CHCK NUGGET,3-Frozen,3,26.0,78,2
3555047,2077,PERDUE FARMS (M),PRDU LGT BRD CKN BRST CNK,3-Frozen,7,14.3,100,3
3555054,8371,IMPOSSIBLE FOODS (T),IMPSBLFD SPCY CHKN PATTIE,3-Frozen,3,37.3,112,3
3555055,2077,PERDUE FARMS (M),PRDU SMP SMRT CHCKN NGGTS,3-Frozen,6,4.5,27,1
3555091,2077,PERDUE FARMS (M),PRDU SMP SMRT CHCKN TNDRS,3-Frozen,6,11.5,69,3
3555103,2077,PERDUE FARMS (M),PERDUE FROZEN BREAST NUGG,3-Frozen,8,16.1,129,5
3555130,5808,RUIZ FOODS (T),EL MNTY EG SSG CH PTO 8CT,3-Frozen,8,9.4,75,3
3555172,2077,PERDUE FARMS (M),PERDUE FROZEN BREAST TEND,3-Frozen,8,20.1,161,7
3555207,8371,IMPOSSIBLE FOODS (T),IMPSBLFD CRN DGS PLNT,3-Frozen,3,43.3,130,3
3555242,8371,IMPOSSIBLE FOODS (T),IMPSBLFD SSG PTTS MFP SVR,3-Frozen,3,52.0,156,4
3555248,8371,IMPOSSIBLE FOODS (T),IMPSBLFD ITLN MTBALLS MFP,3-Frozen,2,34.0,68,2
3555288,8371,IMPOSSIBLE FOODS (T),IMPSBLFD MEATBALLS MFP HS,3-Frozen,2,44.5,89,3
3555339,8371,IMPOSSIBLE FOODS (T),IMPSBL BEEF HOT DOG PB,3-Frozen,5,30.8,154,1
3555393,2077,PERDUE FARMS (M),PRDU CHICKEN BREADED PTTS,3-Frozen,7,9.1,64,2
3555401,5808,RUIZ FOODS (T),EL MNTY EGG BCN BURR 8CT,3-Frozen,7,24.3,170,7
3555463,2077,PERDUE FARMS (M),PRDU AR FRD RSTD CHKN WNG,3-Frozen,6,13.3,80,3
3555494,2077,PERDUE FARMS (M),PRDU AIR FRID CHICKN WING,3-Frozen,5,2.8,14,1
3555498,4367,#MULTIVALUE,KRO 100% GRAPE JUICE,3-Frozen,3,46.7,140,2
3555510,4367,#MULTIVALUE,KRO 100% PINEAPPLE JUICE,3-Frozen,4,69.8,279,3
3555523,2077,PERDUE FARMS (M),YMMY WHL GRN CHIK NGTS,3-Frozen,4,1.3,5,1
3555552,5707,FROZEN SPECIALTIES INC,KRO PEPPRONI MICRO PIZZA,3-Frozen,31,22.0,682,10
3555573,8371,IMPOSSIBLE FOODS (T),IMPSBLFD WLD PLNTB NGTS,3-Frozen,2,55.5,111,3
3555585,8371,IMPOSSIBLE FOODS (T),IMPSBLFD CHK NGT PLNTBSD,3-Frozen,6,16.5,99,3
3555587,8371,IMPOSSIBLE FOODS (T),IMPSBLFD CKN PLNTB PTTS,3-Frozen,3,44.0,132,4
3555606,8371,IMPOSSIBLE FOODS (T),IMPSBLFD BRKF SN SSG PLNT,3-Frozen,2,36.0,72,2
3555608,5707,FROZEN SPECIALTIES INC,KRO CHEESE MICRO PIZZA,3-Frozen,24,24.0,575,8
3555645,5707,FROZEN SPECIALTIES INC,KRO COMBO MICRO PIZZA,3-Frozen,11,16.2,178,3
3555682,5707,FROZEN SPECIALTIES INC,KRO 3 MEAT MICRO PIZZA,3-Frozen,15,21.8,327,5
3555689,8371,IMPOSSIBLE FOODS (T),IMPSBLFD STK BTS PLNT,3-Frozen,3,18.0,54,1
3555702,2077,PERDUE FARMS (M),PRDU PB FN SHPD CHKN NUGT,3-Frozen,5,11.6,58,3
3555716,7054,OVERHILL FARMS (R),KRO CHICKEN ALFREDO,3-Frozen,3,17.0,51,2
3555841,5812,#MULTIVALUE,TPEI BEEF  BROCCOLI,3-Frozen,7,7.1,50,1
3555967,2077,PERDUE FARMS (M),PRDU SMP SMRT CHCKN TNDRS,3-Frozen,9,1.3,12,1
3556137,5812,#MULTIVALUE,TPEI SHRIMP FRIED RICE,3-Frozen,10,13.9,139,2
3556145,5812,#MULTIVALUE,TPEI CHICKEN FRIED RICE,3-Frozen,17,8.8,149,2
3556193,5808,RUIZ FOODS (T),EL MNTY CHK ENCHILADS 6CT,3-Frozen,5,16.0,80,4
