Wskusku,Description,Location,High,Tie,Case Height,Case Depth,Case Width,Case Weight
3505225,CLBR BAKING POWDER            ,G4QP34              ,8,18,4.06,11.56,8.50,7.20
3513946,CARN EVAPORATED MILK          ,G4QP53              ,8,8,4.00,18.00,12.00,22.60
3500778,SHKNBK CHCKN COATING 2CT      ,G4QP55              ,5,24,7.50,10.00,7.88,4.10
3504142,KRO APPLE PIE FILLING         ,G4QP63              ,7,14,4.90,13.70,10.50,19.50
3505811,KRO BAKING POWDER             ,G4QP65              ,8,18,4.06,11.56,8.50,7.00
3512681,KRO BAKING SODA               ,G4QP73              ,6,9,5.30,14.80,12.80,24.80
3500815,KRO PECAN HALVES              ,G4QP75              ,5,20,6.88,7.25,12.00,3.15
3520560,LIBBY PUMPKIN PIE MIX         ,G4QP83              ,7,10,4.80,16.00,12.40,26.46
3501929,HRSHY SF CHOCOLATE SYRUP      ,G4QP85              ,3,33,9.25,8.38,6.44,7.40
3506916,BISQK REDUCED FAT MIX         ,G4QQ02              ,3,12,9.87,13.43,12.06,27.80
3515151,MRSN PANCAKE KITS MIX         ,G4QQ04              ,4,10,7.10,15.00,10.10,14.00
3512664,AHMR BAKING SODA              ,G4QQ12              ,5,15,7.20,12.50,9.30,26.50
3505787,SWISS MISS HOT COCOA MIX      ,G4QQ14              ,3,15,10.75,16.00,7.75,12.07
3597927,KRO EXTR VIRGIN OLIVE OIL     ,G4QQ22              ,4,30,9.14,9.45,6.42,10.10
3503621,KRO PANKO                     ,G4QQ24              ,2,20,14.00,9.00,5.50,3.50
3506084,KRO XTRA CHRY PIE FILLING     ,G4QQ32              ,7,14,4.90,13.70,10.50,19.50
3500939,PRMR PRTN BTRM PNCK           ,G4QQ34              ,3,22,9.06,10.88,7.06,8.57
3501376,PEARL PANCAKEWAFFLE MIX       ,G4QQ53              ,3,14,10.88,13.75,10.81,33.14
3502793,PLBRY MS SPR CHOC CAK MIX     ,G4QQ55              ,4,16,7.56,11.94,9.88,13.18
3513906,KRO FF SWTND CNDNSD MILK      ,G4QQ63              ,11,8,3.40,18.00,12.00,24.40
3505629,PILLSBURY PISTACHIO           ,G4QQ65              ,5,16,7.56,11.94,9.88,13.18
3506629,PET EVAPORATED MILK           ,G4QQ73              ,9,9,4.00,19.92,12.00,23.30
3501492,PLBRY MS SPR SF YLW CK MX     ,G4QQ75              ,4,16,7.56,11.94,9.88,13.70
3501758,PEARL BUTTER RICH SYRUP       ,G4QQ83              ,3,12,10.69,16.06,9.56,31.10
3506639,BKRS SEMI SWEET CHOC BAR      ,G4QQ85              ,3,32,3.38,8.63,6.31,3.60
3506020,PRL MLG SYRUP                 ,G4QR02              ,4,12,11.13,13.00,11.44,27.70
3506917,BISQK PANCAKE  BAKING MX      ,G4QR12              ,4,12,9.87,13.43,12.06,27.60
3506317,KRO BUTTER PANCAKE SYRUP      ,G4QR22              ,4,14,10.63,13.06,11.79,25.00
3503630,KRO 100% PURE PUMPKIN         ,G4QR32              ,10,17,4.46,12.07,9.04,13.50
3506016,PRL MLG LITE SYRUP REGULR     ,G4QR53              ,4,12,10.13,13.00,11.44,24.70
3500626,STEVIA IN THE RAW SWTNR       ,G4QR63              ,7,15,6.30,13.33,8.75,4.93
3501959,DOMINO SUGAR CUBES            ,G4QR73              ,9,20,4.73,11.86,7.96,12.90
3501060,PILLSBURY 32 OUNCE ALL PU     ,G4QR83              ,7,15,7.00,16.00,7.88,24.87
3506731,KROGER WHITE VINEGAR          ,G4QS02              ,4,9,13.00,13.00,13.00,32.90
3503282,DUNHNS CRML BRWNIE MIX        ,G4QS12              ,4,20,11.25,11.63,7.75,13.98
3502033,KRO SF PANCAKE SYRUP          ,G4QS22              ,4,14,10.45,14.13,9.13,21.90
3503610,KRO BAKING MIX                ,G4QS32              ,4,17,10.00,14.69,6.88,17.50
3506019,PRL MLG BUTTER RICH SYRUP     ,G4QS53              ,4,12,10.13,13.00,11.44,27.50
3504201,PONR BUTTERMLK BAKING MIX     ,G4QS63              ,4,12,11.25,14.06,9.68,24.10
3505325,KROGER APPLE CIDER VNEGAR     ,G4QS73              ,5,10,9.50,20.00,10.50,40.00
3500081,JET PUFF MARSH                ,G4QS83              ,3,8,14.13,18.88,11.75,15.64
3510003,FLRD CANE SUGAR BAG           ,G4QT12              ,10,10,4.50,15.60,10.50,12.70
3503751,SMRTWY DSTLLD WHTE VNGR       ,G4QT22              ,4,11,9.75,15.00,11.25,25.50
3506731,KROGER WHITE VINEGAR          ,G4QT32              ,4,9,13.00,13.00,13.00,32.90
3500636,SMRTWY PARSLEY FLAKES         ,G4QT53              ,8,80,4.13,5.25,3.25,0.50
3506835,DUNHNS CLSC WHITE CAKE MX     ,G4QT55              ,3,22,11.50,10.50,7.50,12.90
3500623,HNJK CMPLT XTR LT PNCK MX     ,G4QT63              ,4,20,9.10,12.60,6.80,13.39
3502292,STAR RED WINE VINEGAR         ,G4QT73              ,4,20,7.88,11.00,7.50,9.50
3502832,JIFFY CORN MUFFIN MIX 6CT     ,G4QT83              ,6,13,5.75,14.00,9.50,14.50
3505284,KKMN PANKO BREAD CRUMBS       ,G4QT85              ,3,11,13.13,7.88,10.63,7.70
3504798,JELLO LEMON GELATIN           ,G4QU53              ,12,20,3.00,13.30,7.30,5.70
3505532,PILLSBURY WHIPPED P           ,G4QU55              ,10,15,3.87,14.44,7.25,6.77
3501836,DUNHNS CMSTK APPLE FILLNG     ,G4QU63              ,5,21,4.63,14.50,7.00,12.27
3503448,PONR CMPLT BTRMLK PNCK MX     ,G4QU65              ,3,28,8.70,12.10,5.70,5.50
3513890,EAGLE CONDENSED MILK          ,G4QU73              ,10,9,3.40,18.00,12.00,22.50
3500486,LCBN ALL NATURAL SYRUP        ,G4QU75              ,4,15,7.50,14.63,7.69,16.71
3503796,BTYC SPR MST WHITE CK MIX     ,G4QU83              ,4,16,7.56,11.87,9.50,13.00
3504023,NSTL ABLT COCOA MIX 8CT       ,G4QU85              ,4,16,7.85,12.10,10.40,7.70
3513661,HRSHY CHOCOLATE SYRUP BTL     ,G4QV53              ,5,8,9.50,17.00,14.00,40.00
3502282,KRO PANCAKE SYRUP             ,G4QV63              ,3,13,11.63,14.63,9.81,40.10
3594585,ST ALMOND MEAL                ,G4QV73              ,4,17,8.31,14.88,6.38,6.80
3500616,HNJK CMPLT BTRMLK PNCK MX     ,G4QV83              ,3,20,13.75,12.50,9.00,13.39
3512950,HEINZ DISTILLED WHT VINGR     ,G4QW02              ,4,11,9.80,14.50,11.00,38.00
3506736,KROGER WHITE VINEGAR          ,G4QW12              ,4,10,10.63,19.94,10.44,34.30
3505276,CRCKPT STEW SSNG CLSC CZY     ,G4QW22              ,6,72,5.75,5.69,4.31,1.18
3503706,KRO ORIGINAL PANCAKE SYRP     ,G4QW32              ,4,14,10.50,18.00,7.00,28.00
3506082,KRO STRAWBRRY PIE FILLING     ,G4QW53              ,7,14,4.90,13.70,10.50,19.50
3501955,DUNHNS DLY PTN CS CAK MIX     ,G4QW63              ,4,25,9.19,11.13,6.50,8.57
3503017,BISQK SHAKE  POUR             ,G4QW65              ,3,17,9.68,12.00,9.31,7.20
3500758,KNOX UNFLVRD GELATIN 4CT      ,G4QW73              ,3,22,6.40,10.90,7.80,4.80
3500978,KRAFT JETPFF MINI FUNMALW     ,G4QW75              ,3,8,10.10,19.10,9.50,11.20
3502835,HD VLY RNCH NGHT SSNG MIX     ,G4QW83              ,6,23,6.13,8.81,5.94,1.84
3506772,SWMS NSA HT COCOA MIX 8CT     ,G4QW85              ,3,22,11.00,10.44,8.00,6.00
3505813,KRO BROWN GRAVY MIX           ,G4QX02              ,5,70,6.50,6.00,4.50,0.70
3506465,KRO BAKING COCOA              ,G4QX12              ,10,8,3.25,17.00,13.00,9.00
3501987,LKYL PREM APL FLLNG TPPNG     ,G4QX22              ,7,21,4.63,13.38,7.00,12.50
3505006,PONR ROASTED BEEF GRVY MX     ,G4QX24              ,4,56,6.63,6.63,5.00,1.56
3502909,NSQK CHOC MILK POWDER MIX     ,G4QX32              ,5,18,6.75,18.20,5.70,9.00
3503179,PONR CHICKEN GRAVY MIX        ,G4QX34              ,4,56,6.63,6.63,5.00,1.70
3505912,WKFL FALSE ALRM CHILI KIT     ,G4QX53              ,6,32,6.25,9.25,6.13,2.40
3505567,PLBRY FLFY FNFTI VAN FRST     ,G4QX65              ,9,15,4.21,14.44,7.25,6.84
3505699,SWMS MILK CHOCOLATE CAN       ,G4QX73              ,4,14,8.00,21.13,5.88,13.31
3502703,HRSHY BAKING COCOA            ,G4QX75              ,7,10,4.50,16.63,9.69,7.72
3505558,JELLO NO BK CHEESECAKE        ,G4QX83              ,3,25,8.13,9.75,7.56,5.10
3528470,PONR BROWN GRAVY MIX          ,G4QX85              ,4,28,6.20,9.30,6.20,2.90
3505417,LWRY SEASONED SALT            ,G4RA02              ,6,19,6.50,11.50,8.50,14.30
3502453,IMPR SUGAR                    ,G4RA12              ,4,15,6.63,10.00,17.13,13.16
3505434,BRTL XTRA LIGHT OLIVE OIL     ,G4RA22              ,3,30,9.30,9.00,6.10,10.20
3502607,GMAS MOLASSES                 ,G4RA32              ,5,20,6.50,11.50,8.30,19.30
3501184,TNYCH SEASONED FRY ALL        ,G4RF02              ,4,16,7.50,10.50,9.70,10.00
3504981,JELLO PINEAPPLE GELATIN       ,G4RF12              ,12,20,3.06,13.44,7.25,5.35
3501559,HNJK MWVBL BUTTER SYRUP       ,G4RF22              ,5,17,7.44,11.12,9.06,13.90
3502340,NSTL HT CCA MNI MRSHMLWS      ,G4RF24              ,4,16,7.85,12.10,10.40,6.96
3505257,LWRY GARLIC SLT W PARSLEY     ,G4RF32              ,6,19,6.50,11.50,8.50,10.50
3501099,BTYC TRPL BERRY MUFFIN MX     ,G4RF53              ,4,24,5.10,10.00,7.80,4.10
3502234,CARN EVAPORATED MILK          ,G4RF63              ,10,12,2.70,15.70,10.50,10.60
3582495,STO FLAXSEED MEAL             ,G4RF65              ,3,17,8.31,14.88,6.38,6.04
3503576,KRO RNBW IC CRM CUPS 18CT     ,G4RF83              ,4,8,9.00,22.00,10.12,5.00
3501913,PLBRY FNFTI CONFETTI FRST     ,G4RF85              ,8,15,4.21,14.44,7.25,8.60
3500807,LCBN SUGAR FREE SYRUP         ,G4RG02              ,3,15,10.56,13.63,10.00,21.85
3500241,BTYC SUPR WLNUT BRWNIE MX     ,G4RG04              ,3,16,11.80,9.60,7.90,14.20
3504990,JELLO SF INST WH CHOC PDG     ,G4RG12              ,12,14,3.06,17.69,7.13,2.60
3503204,BTYC SPR MST SPICE CK MX      ,G4RG14              ,4,16,7.56,11.87,9.50,12.20
3500563,MRTN LITE SALT                ,G4RG22              ,6,25,5.50,10.40,7.50,9.20
3556543, KRO FRST DNT MLT PK 10CT     ,G4RG24              ,4,11,8.25,14.31,10.88,7.50
3503150,KRO SWTND CONDENSED MILK      ,G4RG32              ,11,8,3.50,18.00,12.00,22.50
3507006,DUNHNS SGN RED VLVT CK MX     ,G4RG34              ,3,22,11.50,10.50,7.50,12.90
3510335,KRO SUGAR CONES 12CT          ,G4RG53              ,3,12,10.50,15.50,10.50,7.00
3506092,KRO CHERRY PIE FILLING        ,G4RG63              ,7,14,4.90,13.70,10.50,19.50
3503798,BTYC SPR MST YELLOW CK MX     ,G4RG65              ,4,16,7.56,11.87,9.50,12.20
3506719,KRO EVAPORATED MILK           ,G4RG73              ,9,8,4.00,17.90,12.35,22.70
3506475,PRSL DK CH FDG DSRT TPPNG     ,G4RG75              ,6,32,4.00,6.25,9.00,9.00
3513945,CARN LITE SKIM EVAP MILK      ,G4RG83              ,8,8,4.00,18.00,12.00,22.80
3505660,KRO PECAN PIECES              ,G4RG85              ,5,21,6.63,15.25,5.25,2.50
3505806,NSTL MEDIA CREMA              ,G4RH12              ,8,8,2.87,18.23,12.13,14.40
3500436,MAGN SWTND CONDENSED MILK     ,G4RH22              ,9,9,3.37,17.88,12.00,24.09
3512663,AHMR BAKING SODA              ,G4RH32              ,5,9,5.00,14.70,12.50,29.90
3500517,KRO MINI MARSHMALLOWS         ,G4RH53              ,4,10,8.50,15.75,12.00,8.80
3505673,KRO SLICED ALMONDS            ,G4RH55              ,5,21,6.63,15.25,5.25,2.50
3506415,KRO YELLOW CORNMEAL           ,G4RH63              ,6,8,5.63,16.75,13.25,21.00
3501269,KRO WAFFLE BOWL 10CT          ,G4RH65              ,4,6,7.40,20.50,15.50,8.70
3513662,HRSHY STRAWBERRY SYRUP        ,G4RH73              ,4,16,9.00,12.50,8.80,18.50
3506157,SWMS MLK CHOC MARSH MIX       ,G4RH83              ,4,14,8.00,21.13,5.88,13.05
3555201,HOST SUZY Q SINGLE SRV        ,G4RH85              ,5,10,7.19,15.81,10.31,9.81
3503279,DUNHNS FUDGY BRWNIE MIX       ,G4RJ02              ,3,20,11.25,11.63,7.75,14.66
3506640,BKRS UNSWTN CHOCOLATE BAR     ,G4RJ04              ,3,32,3.50,9.19,6.31,3.60
3508074,BTYC OATMEAL COOKIE MIX       ,G4RJ12              ,3,16,8.50,13.00,9.30,14.40
3501035,BTYC CHOC CHIP MUFFIN MIX     ,G4RJ14              ,4,16,7.50,11.80,9.50,12.60
3595152,STO APPLE PIE FILLING         ,G4RJ22              ,8,21,4.63,13.75,7.00,12.50
3555213,HOST CHURRO DONUT             ,G4RJ24              ,5,10,7.19,18.56,9.56,6.38
3501433,CARN EVAP MILK TETRA          ,G4RJ32              ,4,20,6.90,15.25,5.75,15.27
3555125,SMRTWY FRST MIN DONUT BAG     ,G4RJ34              ,5,10,6.75,18.88,10.06,4.90
3505320,KROGER APPLE CIDER VNEGAR     ,G4RJ63              ,4,17,7.80,12.00,9.00,21.00
3500471,DUNHNS CHWY FUDGE BROWNIE     ,G4RJ73              ,3,20,11.16,11.59,7.66,15.37
3510002,ST CORNBREAD MIX              ,G4RJ75              ,3,20,8.75,10.50,7.75,7.50
3505278,MCCORMICK 30% LESS SODIUM     ,G4RJ83              ,5,60,6.25,5.25,4.38,0.98
3504740,BTYC DLTS CKY BROWNIE BAR     ,G4RJ85              ,5,17,7.75,11.93,9.12,10.70
3500245,DUNHNS CMSTK CHRY PIE FIL     ,G4RK02              ,5,21,4.63,14.50,7.00,12.27
3502912,PRL MLG BTRMLK MIX            ,G4RK04              ,5,23,7.13,11.00,7.44,2.40
3506091,KRO BLUEBERRY PIE FILLING     ,G4RK12              ,7,14,4.90,13.70,10.50,19.50
3503826,BTYC TRAD MLK CHO BROWNIE     ,G4RK14              ,4,16,7.56,11.87,9.50,13.90
3502553,PLLSBRY MS CREAMY ALMOND      ,G4RK22              ,4,16,7.56,11.94,9.88,13.18
3504123,BERTOLLI BALSAMIC GLAZE       ,G4RK24              ,3,46,6.50,6.70,4.70,4.00
3506832,DUNHNS CLSC BTTR CAKE MIX     ,G4RK32              ,3,22,11.50,10.50,7.50,12.90
3502225,BTYC CINN STREUSL MFFN MX     ,G4RK34              ,4,16,7.50,11.80,9.50,11.90
3503044,BTYC SPR MST FR VAN CK MX     ,G4RK53              ,4,16,7.56,11.87,9.50,12.20
3500891,OVALTINE RICH CHOC CAN        ,G4RK55              ,6,20,6.60,12.00,8.00,5.50
3505636,HRSHY SMPLY 5 CHOC SYRUP      ,G4RK63              ,3,16,9.38,12.69,8.50,18.10
3504439,NSQK STRAWBERRY SYRUP         ,G4RK65              ,4,34,8.40,7.30,6.80,9.40
3502144,PONR SWT CRM WFFL MX          ,G4RK73              ,3,28,8.75,12.13,5.75,5.50
3505384,DUNHNS CMSTK NSA CHRY FLG     ,G4RK75              ,6,21,4.63,14.50,7.00,11.62
3501179,TNYCH CREOLE SEASONING        ,G4RK83              ,7,19,4.50,10.80,8.00,7.00
3503848,BTYC SPR MST BUTR CAKE MX     ,G4RK85              ,4,16,7.56,11.87,9.50,12.20
3513347,KRO WAFFLE CONES 12CT         ,G4RL22              ,4,7,12.00,20.50,13.00,10.00
3515147,MRSN YLW CORNBRD MFFN MIX     ,G4RL32              ,6,10,7.00,15.00,10.00,14.70
3505809,NSTL LA LECHERA SWTN MILK     ,G4RL53              ,12,8,3.20,18.00,12.00,24.00
3503472,KRO 100% PURE PMPKN NKD       ,G4RM02              ,5,17,9.00,12.00,9.00,27.50
3502574,MBTW SUGAR FREE SYRUP         ,G4RM12              ,5,16,10.50,12.63,8.63,21.60
3514913,BTYC WHT ANGEL FD CAKE MX     ,G4RM73              ,4,16,8.00,11.60,9.90,14.50
3506469,PRSL CARMEL DSSRT TOPPING     ,G4RM75              ,8,27,4.00,6.25,9.00,9.00
3595843,KNDR ITLN HRB PNKO BLND       ,G4RN02              ,5,28,8.25,10.94,5.38,2.47
3505039,NSQK CHOC MILK MIX POWDER     ,G4RN12              ,6,10,7.65,15.95,5.35,16.10
3500296,KRO POWDERED SUGAR            ,G4RN22              ,5,7,8.00,18.00,10.00,25.00
3555013,HOST STRWB CUPCAKES 8CT       ,G4RN32              ,7,12,5.88,12.80,11.50,6.40
3555410,HOST DONETS MINI FRST BAG     ,G4RN53              ,4,10,8.25,18.50,9.75,7.10
3503006,OVALTINE CLSSC CHOC MALT      ,G4RN55              ,5,20,6.56,15.81,11.88,5.40
3505138,JIFFY HONEY CORN MUFFIN       ,G4RN63              ,6,13,5.75,14.00,9.50,14.50
3500334,BTYC BANANA NUT MUFFIN MX     ,G4RN65              ,4,16,7.50,11.80,9.50,10.70
3512732,MRTN ICE CREAM SALT           ,G4RN73              ,4,15,7.80,13.00,9.70,34.20
3512585,CARN LF EVAPORATED MILK       ,G4RN75              ,8,8,4.00,18.00,12.00,22.80
3503799,BTYC DRK CHOC BROWNIE MIX     ,G4RP02              ,6,16,7.56,11.87,9.50,13.90
3555110,KRO PENUT BUTR WAFER BARS     ,G4RP12              ,4,10,10.81,15.75,11.50,20.00
3508407,PONR CMPLT BTRMLK PNCK MX     ,G4RP22              ,3,9,9.10,13.10,12.60,26.10
3502152,NSQK CNMN CHRO DRN PWD MX     ,G4RP32              ,8,29,5.95,13.00,4.75,4.61
3505144,NSQK CHOCOLATE POWDER         ,G4RP53              ,6,29,5.70,13.00,5.00,4.60
3503497,PLLSBRY MS GLDN BTR CK MX     ,G4RP55              ,4,16,7.56,11.94,9.88,13.18
3502942,BTYC SPR MST BTRPCN CK MX     ,G4RP63              ,4,16,7.56,11.87,9.50,12.20
3506831,DUNHNS DK CHOC FDG CK         ,G4RP65              ,3,22,11.50,10.50,7.50,12.90
3500772,KRO SLICED ALMONDS            ,G4RP73              ,5,20,6.88,7.25,12.00,3.15
3500613,TYNCH CAJUN KICK SSNG         ,G4RP75              ,7,40,4.50,8.50,5.50,3.50
3500763,DUNHNS SGN CARROT CAKE        ,G4RP83              ,3,22,11.50,10.50,7.50,12.90
3501506,PLBRY MS SPR WHIT CAKE MX     ,G4RP85              ,3,16,7.56,11.94,9.88,13.10
3503669,JIFFY VGTRN CORN MFFN MIX     ,G4RQ02              ,6,13,5.75,14.00,9.50,14.50
3515066,DUNHNS SMPL MRNG BBRY MFN     ,G4RQ12              ,3,20,11.25,11.56,7.81,18.01
3505097,BTYC BLUEBERRY MUFFIN MIX     ,G4RQ14              ,6,24,5.00,10.00,7.75,4.50
3501981,MAWT BLUBRY CHSCK MFFN MX     ,G4RQ22              ,4,28,7.75,11.88,5.44,5.90
3501635,PLBRY FNFTI CAKE MIX          ,G4RQ24              ,4,16,7.56,11.94,9.88,13.00
3515153,MRSN CORN KITS CRNBRD MIX     ,G4RQ32              ,4,10,7.10,15.00,10.10,15.00
3505684,KRO WALNUT PIECES             ,G4RQ34              ,5,21,6.63,15.25,5.25,2.50
3502805,MAWT SWT YLLW CORNBRD MIX     ,G4RQ53              ,5,28,7.50,11.88,5.44,5.88
3503013,KRO REGULAR MARSHMALLOWS      ,G4RQ73              ,3,9,11.00,17.50,10.81,13.50
3555466,HOST DONETS MINI PWDR SGR     ,G4RQ83              ,4,10,8.80,17.70,9.60,6.70
3502569,GLDL YELLOW CORNBREAD MIX     ,G4RR02              ,4,28,7.75,11.88,5.44,5.14
3500789,MAWT BANANA NUT MUFFN MIX     ,G4RR04              ,5,28,8.00,12.00,5.50,6.20
3505327,KBLR RDY CRST GRAHM CRCKR     ,G4RR12              ,5,16,6.56,10.50,10.44,8.20
3595794,ST PROT BLUEBERRY MFN MX      ,G4RR22              ,3,21,9.38,12.63,6.38,8.50
3501401,PLBRY SF CH FDG BRWNIE MX     ,G4RR24              ,4,16,7.56,11.94,9.88,11.00
3506837,DUNHNS CLSC YELLOW CK MIX     ,G4RR32              ,3,22,11.50,10.50,7.50,12.90
3500658,PLLSBRY CRTDLLO CKE MIX       ,G4RR34              ,5,12,7.56,11.94,12.88,13.41
3595797,ST PROT APP CIN MFN MX        ,G4RR55              ,3,21,9.38,12.63,6.38,8.50
3595815,ST PROT DOUB CHOC MFN MX      ,G4RR73              ,3,21,9.38,12.63,6.38,8.50
3503858,KRAFT JETPFF JMB MRSHMLLW     ,G4RR83              ,3,8,11.60,18.80,11.70,14.00
3556552,KRO FRST HN BN MT PK 8 CT     ,G4RR85              ,4,8,8.13,16.06,13.06,9.00
3511222,KRAFT JETPFF MARSHMALLOWS     ,G4RS02              ,3,10,11.20,18.20,10.00,13.30
3500656,KRO WALNUT HALVESPIECES       ,G4RS04              ,5,20,6.88,7.25,12.00,3.15
3505177,DUNHNS SGN STRAWBRRY CAKE     ,G4RS12              ,3,22,11.50,10.50,7.50,12.90
3508753,PROG PLAIN BREAD CRUMBS       ,G4RS14              ,4,11,7.20,14.70,11.20,12.50
3505905,GEBH EAGLE CHILI POWDER       ,G4RS22              ,5,36,6.38,8.25,6.38,3.00
3503267,KRAFT JETPFF VAN MLLW BTS     ,G4RS24              ,4,30,6.19,9.25,6.25,1.93
3500282,KRAFT JETPFF MINI MRSHMLW     ,G4RS32              ,2,10,13.00,18.00,9.50,12.90
3555059,HOSTESS SUZY Q                ,G4RS34              ,6,12,5.88,13.06,11.44,6.34
3503162,BYTC SPR MST GRMNCH CK MX     ,G4RS53              ,4,16,7.56,11.87,9.50,12.20
3505156,KRO CHOCOLATE SYRUP           ,G4RS63              ,4,15,8.75,9.81,12.44,20.10
3503779,GM WONDRA POUR  SHAKE         ,G4RS65              ,3,30,7.50,9.60,6.50,6.10
3500070,BKRS ANGEL FLAKE COCONUT      ,G4RS73              ,6,12,5.70,16.00,9.50,9.50
3502483,SWMS HOT COCOA MARSH 8CT      ,G4RS75              ,3,20,10.88,11.88,8.06,10.10
3503164,LKYL PEACH FRUIT FILLING      ,G4RS83              ,8,21,4.62,13.75,7.00,12.50
3505910,OVALTINE RICH CHOC CAN        ,G4RS85              ,7,21,4.75,16.15,5.50,4.10
3503793,BTYC SPR MST DVL FD CK MX     ,G4RT02              ,4,16,7.56,11.87,9.50,12.20
3503460,KRO RED COOKING WINE          ,G4RT04              ,3,45,9.25,7.00,4.50,5.90
3503124,NSQK NSA CHOC MILK MIX        ,G4RT12              ,5,18,6.50,18.00,5.70,7.40
3505370,KRO MARSHMALLOW CREME         ,G4RT14              ,6,10,5.00,15.60,11.60,6.50
3500554,BTYC BLUEBERRY MUFFIN MIX     ,G4RT22              ,4,16,7.50,11.80,9.50,14.20
3556551,KRO PDR SG DNT MT PK 10CT     ,G4RT24              ,4,11,8.25,14.31,10.88,7.50
3515474,JIFFY CORN MUFFIN MIX         ,G4RT32              ,6,13,6.00,13.80,9.50,14.50
3501555,HNJK MICROWAVABLE SYRUP       ,G4RT34              ,4,17,7.44,11.12,9.06,13.90
3501641,PLBRY CHOC FDG BROWNIE MX     ,G4RT53              ,4,16,7.56,11.94,9.88,15.50
3502504,SWMS DIET HT CHOC ENV 8CT     ,G4RT55              ,3,22,11.00,10.44,8.00,4.00
3505906,AHMR FRDG FRZR BAKNG SODA     ,G4RT63              ,6,18,5.00,7.80,12.90,11.80
3503358,BTYC SPR MST TR CH FDG CK     ,G4RT65              ,4,16,7.56,11.87,9.50,12.20
3514893,BTYC DBL CHOC CHNK CKY MX     ,G4RT83              ,3,16,8.50,13.30,9.50,14.60
3555125,SMRTWY FRST MIN DONUT BAG     ,G4RT85              ,5,10,6.75,18.88,10.06,4.90
3505880,PLLSBRY MEX WDDNG CK MIX      ,G4RU04              ,5,12,7.56,11.94,9.88,14.54
3511223,KRAFT JETPFF MINI MRSHMLW     ,G4RU34              ,3,10,11.40,18.00,10.00,13.00
3597690,STAR EXT VRGN OLV OIL         ,G4RU53              ,4,31,8.40,8.60,5.70,10.50
3501902,MAWT BLUEBERRY MUFFIN MIX     ,G4RU63              ,4,28,7.50,12.00,5.50,5.70
3591617,STO BLACK CHIA SEEDS          ,G4RU73              ,6,28,6.63,10.00,6.75,5.30
3506837,DUNHNS CLSC YELLOW CK MIX     ,G4RU83              ,3,22,11.50,10.50,7.50,12.90
3502579,ACNT FLAVOR ENHANCER          ,G4RV12              ,3,40,4.70,8.30,6.10,8.20
3502077,MAWT STRAWBERRY MUFFN MIX     ,G4RV14              ,4,28,7.50,12.00,5.50,5.70
3503588,MAWT CTTN CNTRY CRNBRD MX     ,G4RV22              ,4,28,7.70,11.80,5.40,5.20
3594424,HOST CINN COFFEE CAKE 2CT     ,G4RV24              ,8,9,3.50,17.75,10.75,5.60
3500664,4THHEART ORIGINAL GHEE        ,G4RV32              ,7,28,4.80,9.30,6.60,6.70
3504165,AGAVE IN THE RAW              ,G4RV34              ,3,30,8.80,7.40,6.50,10.30
3502395,BTYC CHOC CHIP MUFFIN MIX     ,G4RV55              ,4,24,5.10,10.00,7.70,4.50
3507008,DUNHNS SGN PINEAPPLE CAKE     ,G4RV63              ,3,22,11.50,10.50,7.50,12.90
3505652,KRO PECAN CHIPS               ,G4RV73              ,4,21,6.63,15.25,5.25,2.50
3515002,BTYC OTML CHOC CHP CKY MX     ,G4RV83              ,3,16,8.50,13.00,9.50,14.40
3513345,KRO JMBO CAKE CONES 12CT      ,G4RV85              ,3,9,10.00,17.00,11.50,4.50
3506040,TNYCH CREOLE SEASONING        ,G4RW02              ,5,28,6.25,9.87,6.50,7.13
3504425,NSQK CLCM FRTFD CHOC SYRP     ,G4RW04              ,3,34,8.40,7.30,6.80,9.40
3507005,DUNHNS SGN LEMON CAKE MIX     ,G4RW12              ,3,22,11.50,10.50,7.50,12.90
3598019,BFREE GF HIGH PRTN CARB       ,G4RW14              ,5,16,5.90,11.60,9.80,6.96
3502191,STAR WHITE WINE VINEGAR       ,G4RW24              ,4,20,7.80,10.80,7.50,9.50
